date,branch,item_name,qty_sold
2023-05-26,Main warehouse Mian Pl,Jalapeno cheese fries,99
2023-05-26,Lakecity,Jalapeno cheese fries,84
2023-05-26,Model Town,Jalapeno cheese fries,90
2023-05-26,Cantt,Signature Onion Rings,72
2023-05-26,FF DHA,Signature Onion Rings,68
2023-05-26,Main warehouse Mian Pl,Signature Onion Rings,82
2023-05-26,Lakecity,Signature Onion Rings,58
2023-05-26,Model Town,Signature Onion Rings,82
2023-05-26,Cantt,DD Classic -Chicken-100 G,92
2023-05-26,FF DHA,DD Classic -Chicken-100 G,84
2023-05-26,Main warehouse Mian Pl,DD Classic -Chicken-100 G,87
2023-05-26,Lakecity,DD Classic -Chicken-100 G,83
2023-05-26,Model Town,DD Classic -Chicken-100 G,93
2023-05-26,Cantt,Simple beef-Single Patty,61
2023-05-26,FF DHA,Simple beef-Single Patty,71
2023-05-26,Main warehouse Mian Pl,Simple beef-Single Patty,65
2023-05-26,Lakecity,Simple beef-Single Patty,69
2023-05-26,Model Town,Simple beef-Single Patty,63
2023-05-26,Cantt,Mozzarella Cheese Sticks,43
2023-05-26,FF DHA,Mozzarella Cheese Sticks,47
2023-05-26,Main warehouse Mian Pl,Mozzarella Cheese Sticks,55
2023-05-26,Lakecity,Mozzarella Cheese Sticks,61
2023-05-26,Model Town,Mozzarella Cheese Sticks,42
2023-05-26,Cantt,Fried Chicken Fingers,50
2023-05-26,FF DHA,Fried Chicken Fingers,58
2023-05-26,Main warehouse Mian Pl,Fried Chicken Fingers,43
2023-05-26,Lakecity,Fried Chicken Fingers,60
2023-05-26,Model Town,Fried Chicken Fingers,42
2023-05-27,Cantt,Glaze On-Single Patty,68
2023-05-27,FF DHA,Glaze On-Single Patty,66
2023-05-27,Main warehouse Mian Pl,Glaze On-Single Patty,70
2023-05-27,Lakecity,Glaze On-Single Patty,66
2023-05-27,Model Town,Glaze On-Single Patty,83
2023-05-27,Cantt,Glaze On-Double Patty,34
2023-05-27,FF DHA,Glaze On-Double Patty,50
2023-05-27,Main warehouse Mian Pl,Glaze On-Double Patty,46
2023-05-27,Lakecity,Glaze On-Double Patty,43
2023-05-27,Model Town,Glaze On-Double Patty,51
2023-05-27,Cantt,Jalapeno cheese fries,86
2023-05-27,FF DHA,Jalapeno cheese fries,83
2023-05-27,Main warehouse Mian Pl,Jalapeno cheese fries,96
2023-05-27,Lakecity,Jalapeno cheese fries,97
2023-05-27,Model Town,Jalapeno cheese fries,83
2023-05-27,Cantt,Signature Onion Rings,68
2023-05-27,FF DHA,Signature Onion Rings,78
2023-05-27,Main warehouse Mian Pl,Signature Onion Rings,77
2023-05-27,Lakecity,Signature Onion Rings,73
2023-05-27,Model Town,Signature Onion Rings,62
2023-05-27,Cantt,DD Classic -Chicken-100 G,79
2023-05-27,FF DHA,DD Classic -Chicken-100 G,94
2023-05-27,Main warehouse Mian Pl,DD Classic -Chicken-100 G,80
2023-05-27,Lakecity,DD Classic -Chicken-100 G,87
2023-05-27,Model Town,DD Classic -Chicken-100 G,78
2023-05-27,Cantt,Simple beef-Single Patty,74
2023-05-27,FF DHA,Simple beef-Single Patty,61
2023-05-27,Main warehouse Mian Pl,Simple beef-Single Patty,72
2023-05-27,Lakecity,Simple beef-Single Patty,70
2023-05-27,Model Town,Simple beef-Single Patty,67
2023-05-27,Cantt,Mozzarella Cheese Sticks,48
2023-05-27,FF DHA,Mozzarella Cheese Sticks,49
2023-05-27,Main warehouse Mian Pl,Mozzarella Cheese Sticks,41
2023-05-27,Lakecity,Mozzarella Cheese Sticks,45
2023-05-27,Model Town,Mozzarella Cheese Sticks,48
2023-05-27,Cantt,Fried Chicken Fingers,59
2023-05-27,FF DHA,Fried Chicken Fingers,56
2023-05-27,Main warehouse Mian Pl,Fried Chicken Fingers,46
2023-05-27,Lakecity,Fried Chicken Fingers,50
2023-05-27,Model Town,Fried Chicken Fingers,55
2023-05-28,Cantt,Glaze On-Single Patty,70
2023-05-28,FF DHA,Glaze On-Single Patty,70
2023-05-28,Main warehouse Mian Pl,Glaze On-Single Patty,81
2023-05-28,Lakecity,Glaze On-Single Patty,83
2023-05-28,Model Town,Glaze On-Single Patty,78
2023-05-28,Cantt,Glaze On-Double Patty,51
2023-05-28,FF DHA,Glaze On-Double Patty,48
2023-05-28,Main warehouse Mian Pl,Glaze On-Double Patty,43
2023-05-28,Lakecity,Glaze On-Double Patty,45
2023-05-28,Model Town,Glaze On-Double Patty,45
2023-05-28,Cantt,Jalapeno cheese fries,94
2023-05-28,FF DHA,Jalapeno cheese fries,83
2023-05-28,Main warehouse Mian Pl,Jalapeno cheese fries,95
2023-05-28,Lakecity,Jalapeno cheese fries,81
2023-05-28,Model Town,Jalapeno cheese fries,98
2023-05-28,Cantt,Signature Onion Rings,60
2023-05-28,FF DHA,Signature Onion Rings,66
2023-05-28,Main warehouse Mian Pl,Signature Onion Rings,67
2023-05-28,Lakecity,Signature Onion Rings,87
2023-05-28,Model Town,Signature Onion Rings,59
2023-05-28,Cantt,DD Classic -Chicken-100 G,88
2023-05-28,FF DHA,DD Classic -Chicken-100 G,85
2023-05-28,Main warehouse Mian Pl,DD Classic -Chicken-100 G,101
2023-05-28,Lakecity,DD Classic -Chicken-100 G,96
2023-05-28,Model Town,DD Classic -Chicken-100 G,96
2023-05-28,Cantt,Simple beef-Single Patty,72
2023-05-28,FF DHA,Simple beef-Single Patty,69
2023-05-28,Main warehouse Mian Pl,Simple beef-Single Patty,78
2023-05-28,Lakecity,Simple beef-Single Patty,85
2023-05-28,Model Town,Simple beef-Single Patty,61
2023-05-28,Cantt,Mozzarella Cheese Sticks,44
2023-05-28,FF DHA,Mozzarella Cheese Sticks,51
2023-05-28,Main warehouse Mian Pl,Mozzarella Cheese Sticks,32
2023-05-28,Lakecity,Mozzarella Cheese Sticks,58
2023-05-28,Model Town,Mozzarella Cheese Sticks,47
2023-05-28,Cantt,Fried Chicken Fingers,57
2023-05-28,FF DHA,Fried Chicken Fingers,59
2023-05-28,Main warehouse Mian Pl,Fried Chicken Fingers,53
2023-05-28,Lakecity,Fried Chicken Fingers,46
2023-05-28,Model Town,Fried Chicken Fingers,43
2023-05-29,Cantt,Glaze On-Single Patty,68
2023-05-29,FF DHA,Glaze On-Single Patty,60
2023-05-29,Main warehouse Mian Pl,Glaze On-Single Patty,76
2023-05-29,Lakecity,Glaze On-Single Patty,60
2023-05-29,Model Town,Glaze On-Single Patty,79
2023-05-29,Cantt,Glaze On-Double Patty,40
2023-05-29,FF DHA,Glaze On-Double Patty,58
2023-05-29,Main warehouse Mian Pl,Glaze On-Double Patty,51
2023-05-29,Lakecity,Glaze On-Double Patty,50
2023-05-29,Model Town,Glaze On-Double Patty,39
2023-05-29,Cantt,Jalapeno cheese fries,99
2023-05-29,FF DHA,Jalapeno cheese fries,93
2023-05-29,Main warehouse Mian Pl,Jalapeno cheese fries,76
2023-05-29,Lakecity,Jalapeno cheese fries,83
2023-05-29,Model Town,Jalapeno cheese fries,114
2023-05-29,Cantt,Signature Onion Rings,54
2023-05-29,FF DHA,Signature Onion Rings,51
2023-05-29,Main warehouse Mian Pl,Signature Onion Rings,57
2023-05-29,Lakecity,Signature Onion Rings,75
2023-05-29,Model Town,Signature Onion Rings,78
2023-05-29,Cantt,DD Classic -Chicken-100 G,82
2023-05-29,FF DHA,DD Classic -Chicken-100 G,68
2023-05-29,Main warehouse Mian Pl,DD Classic -Chicken-100 G,89
2023-05-29,Lakecity,DD Classic -Chicken-100 G,82
2023-05-29,Model Town,DD Classic -Chicken-100 G,78
2023-05-29,Cantt,Simple beef-Single Patty,64
2023-05-29,FF DHA,Simple beef-Single Patty,88
2023-05-29,Main warehouse Mian Pl,Simple beef-Single Patty,93
2023-05-29,Lakecity,Simple beef-Single Patty,79
2023-05-29,Model Town,Simple beef-Single Patty,66
2023-05-29,Cantt,Mozzarella Cheese Sticks,52
2023-05-29,FF DHA,Mozzarella Cheese Sticks,53
2023-05-29,Main warehouse Mian Pl,Mozzarella Cheese Sticks,36
2023-05-29,Lakecity,Mozzarella Cheese Sticks,48
2023-05-29,Model Town,Mozzarella Cheese Sticks,60
2023-05-29,Cantt,Fried Chicken Fingers,57
2023-05-29,FF DHA,Fried Chicken Fingers,50
2023-05-29,Main warehouse Mian Pl,Fried Chicken Fingers,55
2023-05-29,Lakecity,Fried Chicken Fingers,58
2023-05-29,Model Town,Fried Chicken Fingers,47
2023-05-30,Cantt,Glaze On-Single Patty,60
2023-05-30,FF DHA,Glaze On-Single Patty,89
2023-05-30,Main warehouse Mian Pl,Glaze On-Single Patty,79
2023-05-30,Lakecity,Glaze On-Single Patty,79
2023-05-30,Model Town,Glaze On-Single Patty,67
2023-05-30,Cantt,Glaze On-Double Patty,45
2023-05-30,FF DHA,Glaze On-Double Patty,45
2023-05-30,Main warehouse Mian Pl,Glaze On-Double Patty,63
2023-05-30,Lakecity,Glaze On-Double Patty,51
2023-05-30,Model Town,Glaze On-Double Patty,46
2023-05-30,Cantt,Jalapeno cheese fries,86
2023-05-30,FF DHA,Jalapeno cheese fries,78
2023-05-30,Main warehouse Mian Pl,Jalapeno cheese fries,93
2023-05-30,Lakecity,Jalapeno cheese fries,85
2023-05-30,Model Town,Jalapeno cheese fries,80
2023-05-30,Cantt,Signature Onion Rings,91
2023-05-30,FF DHA,Signature Onion Rings,57
2023-05-30,Main warehouse Mian Pl,Signature Onion Rings,71
2023-05-30,Lakecity,Signature Onion Rings,85
2023-05-30,Model Town,Signature Onion Rings,63
2023-05-30,Cantt,DD Classic -Chicken-100 G,90
2023-05-30,FF DHA,DD Classic -Chicken-100 G,90
2023-05-30,Main warehouse Mian Pl,DD Classic -Chicken-100 G,90
2023-05-30,Lakecity,DD Classic -Chicken-100 G,79
2023-05-30,Model Town,DD Classic -Chicken-100 G,93
2023-05-30,Cantt,Simple beef-Single Patty,71
2023-05-30,FF DHA,Simple beef-Single Patty,79
2023-05-30,Main warehouse Mian Pl,Simple beef-Single Patty,79
2023-05-30,Lakecity,Simple beef-Single Patty,61
2023-05-30,Model Town,Simple beef-Single Patty,64
2023-05-30,Cantt,Mozzarella Cheese Sticks,47
2023-05-30,FF DHA,Mozzarella Cheese Sticks,53
2023-05-30,Main warehouse Mian Pl,Mozzarella Cheese Sticks,53
2023-05-30,Lakecity,Mozzarella Cheese Sticks,54
2023-05-30,Model Town,Mozzarella Cheese Sticks,54
2023-05-30,Cantt,Fried Chicken Fingers,58
2023-05-30,FF DHA,Fried Chicken Fingers,53
2023-05-30,Main warehouse Mian Pl,Fried Chicken Fingers,60
2023-05-30,Lakecity,Fried Chicken Fingers,51
2023-05-30,Model Town,Fried Chicken Fingers,59
2023-05-31,Cantt,Glaze On-Single Patty,71
2023-05-31,FF DHA,Glaze On-Single Patty,76
2023-05-31,Main warehouse Mian Pl,Glaze On-Single Patty,75
2023-05-31,Lakecity,Glaze On-Single Patty,79
2023-05-31,Model Town,Glaze On-Single Patty,64
2023-05-31,Cantt,Glaze On-Double Patty,48
2023-05-31,FF DHA,Glaze On-Double Patty,43
2023-05-31,Main warehouse Mian Pl,Glaze On-Double Patty,50
2023-05-31,Lakecity,Glaze On-Double Patty,54
2023-05-31,Model Town,Glaze On-Double Patty,53
2023-05-31,Cantt,Jalapeno cheese fries,76
2023-05-31,FF DHA,Jalapeno cheese fries,96
2023-05-31,Main warehouse Mian Pl,Jalapeno cheese fries,90
2023-05-31,Lakecity,Jalapeno cheese fries,85
2023-05-31,Model Town,Jalapeno cheese fries,80
2023-05-31,Cantt,Signature Onion Rings,72
2023-05-31,FF DHA,Signature Onion Rings,69
2023-05-31,Main warehouse Mian Pl,Signature Onion Rings,80
2023-05-31,Lakecity,Signature Onion Rings,61
2023-05-31,Model Town,Signature Onion Rings,51
2023-05-31,Cantt,DD Classic -Chicken-100 G,70
2023-05-31,FF DHA,DD Classic -Chicken-100 G,97
2023-05-31,Main warehouse Mian Pl,DD Classic -Chicken-100 G,87
2023-05-31,Lakecity,DD Classic -Chicken-100 G,84
2023-05-31,Model Town,DD Classic -Chicken-100 G,79
2023-05-31,Cantt,Simple beef-Single Patty,68
2023-05-31,FF DHA,Simple beef-Single Patty,70
2023-05-31,Main warehouse Mian Pl,Simple beef-Single Patty,57
2023-05-31,Lakecity,Simple beef-Single Patty,60
2023-05-31,Model Town,Simple beef-Single Patty,76
2023-05-31,Cantt,Mozzarella Cheese Sticks,49
2023-05-31,FF DHA,Mozzarella Cheese Sticks,56
2023-05-31,Main warehouse Mian Pl,Mozzarella Cheese Sticks,57
2023-05-31,Lakecity,Mozzarella Cheese Sticks,49
2023-05-31,Model Town,Mozzarella Cheese Sticks,63
2023-05-31,Cantt,Fried Chicken Fingers,50
2023-05-31,FF DHA,Fried Chicken Fingers,52
2023-05-31,Main warehouse Mian Pl,Fried Chicken Fingers,42
2023-05-31,Lakecity,Fried Chicken Fingers,49
2023-05-31,Model Town,Fried Chicken Fingers,54
2023-06-01,Cantt,Glaze On-Single Patty,75
2023-06-01,FF DHA,Glaze On-Single Patty,75
2023-06-01,Main warehouse Mian Pl,Glaze On-Single Patty,62
2023-06-01,Lakecity,Glaze On-Single Patty,67
2023-06-01,Model Town,Glaze On-Single Patty,92
2023-06-01,Cantt,Glaze On-Double Patty,45
2023-06-01,FF DHA,Glaze On-Double Patty,53
2023-06-01,Main warehouse Mian Pl,Glaze On-Double Patty,50
2023-06-01,Lakecity,Glaze On-Double Patty,35
2023-06-01,Model Town,Glaze On-Double Patty,45
2023-06-01,Cantt,Jalapeno cheese fries,79
2023-06-01,FF DHA,Jalapeno cheese fries,88
2023-06-01,Main warehouse Mian Pl,Jalapeno cheese fries,89
2023-06-01,Lakecity,Jalapeno cheese fries,97
2023-06-01,Model Town,Jalapeno cheese fries,111
2023-06-01,Cantt,Signature Onion Rings,77
2023-06-01,FF DHA,Signature Onion Rings,65
2023-06-01,Main warehouse Mian Pl,Signature Onion Rings,56
2023-06-01,Lakecity,Signature Onion Rings,57
2023-06-01,Model Town,Signature Onion Rings,57
2023-06-01,Cantt,DD Classic -Chicken-100 G,94
2023-06-01,FF DHA,DD Classic -Chicken-100 G,98
2023-06-01,Main warehouse Mian Pl,DD Classic -Chicken-100 G,90
2023-06-01,Lakecity,DD Classic -Chicken-100 G,84
2023-06-01,Model Town,DD Classic -Chicken-100 G,68
2023-06-01,Cantt,Simple beef-Single Patty,77
2023-06-01,FF DHA,Simple beef-Single Patty,77
2023-06-01,Main warehouse Mian Pl,Simple beef-Single Patty,62
2023-06-01,Lakecity,Simple beef-Single Patty,77
2023-06-01,Model Town,Simple beef-Single Patty,79
2023-06-01,Cantt,Mozzarella Cheese Sticks,50
2023-06-01,FF DHA,Mozzarella Cheese Sticks,42
2023-06-01,Main warehouse Mian Pl,Mozzarella Cheese Sticks,38
2023-06-01,Lakecity,Mozzarella Cheese Sticks,49
2023-06-01,Model Town,Mozzarella Cheese Sticks,41
2023-06-01,Cantt,Fried Chicken Fingers,48
2023-06-01,FF DHA,Fried Chicken Fingers,49
2023-06-01,Main warehouse Mian Pl,Fried Chicken Fingers,58
2023-06-01,Lakecity,Fried Chicken Fingers,61
2023-06-01,Model Town,Fried Chicken Fingers,45
2023-06-02,Cantt,Glaze On-Single Patty,87
2023-06-02,FF DHA,Glaze On-Single Patty,64
2023-06-02,Main warehouse Mian Pl,Glaze On-Single Patty,78
2023-06-02,Lakecity,Glaze On-Single Patty,73
2023-06-02,Model Town,Glaze On-Single Patty,70
2023-06-02,Cantt,Glaze On-Double Patty,36
2023-06-02,FF DHA,Glaze On-Double Patty,35
2023-06-02,Main warehouse Mian Pl,Glaze On-Double Patty,42
2023-06-02,Lakecity,Glaze On-Double Patty,41
2023-06-02,Model Town,Glaze On-Double Patty,37
2023-06-02,Cantt,Jalapeno cheese fries,80
2023-06-02,FF DHA,Jalapeno cheese fries,77
2023-06-02,Main warehouse Mian Pl,Jalapeno cheese fries,83
2023-06-02,Lakecity,Jalapeno cheese fries,75
2023-06-02,Model Town,Jalapeno cheese fries,94
2023-06-02,Cantt,Signature Onion Rings,51
2023-06-02,FF DHA,Signature Onion Rings,76
2023-06-02,Main warehouse Mian Pl,Signature Onion Rings,72
2023-06-02,Lakecity,Signature Onion Rings,79
2023-06-02,Model Town,Signature Onion Rings,74
2023-06-02,Cantt,DD Classic -Chicken-100 G,79
2023-06-02,FF DHA,DD Classic -Chicken-100 G,103
2023-06-02,Main warehouse Mian Pl,DD Classic -Chicken-100 G,79
2023-06-02,Lakecity,DD Classic -Chicken-100 G,95
2023-06-02,Model Town,DD Classic -Chicken-100 G,94
2023-06-02,Cantt,Simple beef-Single Patty,67
2023-06-02,FF DHA,Simple beef-Single Patty,56
2023-06-02,Main warehouse Mian Pl,Simple beef-Single Patty,70
2023-06-02,Lakecity,Simple beef-Single Patty,85
2023-06-02,Model Town,Simple beef-Single Patty,77
2023-06-02,Cantt,Mozzarella Cheese Sticks,51
2023-06-02,FF DHA,Mozzarella Cheese Sticks,57
2023-06-02,Main warehouse Mian Pl,Mozzarella Cheese Sticks,51
2023-06-02,Lakecity,Mozzarella Cheese Sticks,52
2023-06-02,Model Town,Mozzarella Cheese Sticks,52
2023-06-02,Cantt,Fried Chicken Fingers,60
2023-06-02,FF DHA,Fried Chicken Fingers,77
2023-06-02,Main warehouse Mian Pl,Fried Chicken Fingers,72
2023-06-02,Lakecity,Fried Chicken Fingers,59
2023-06-02,Model Town,Fried Chicken Fingers,52
2023-06-03,Cantt,Glaze On-Single Patty,80
2023-06-03,FF DHA,Glaze On-Single Patty,76
2023-06-03,Main warehouse Mian Pl,Glaze On-Single Patty,90
2023-06-03,Lakecity,Glaze On-Single Patty,81
2023-06-03,Model Town,Glaze On-Single Patty,79
2023-06-03,Cantt,Glaze On-Double Patty,41
2023-06-03,FF DHA,Glaze On-Double Patty,37
2023-06-03,Main warehouse Mian Pl,Glaze On-Double Patty,42
2023-06-03,Lakecity,Glaze On-Double Patty,55
2023-06-03,Model Town,Glaze On-Double Patty,54
2023-06-03,Cantt,Jalapeno cheese fries,89
2023-06-03,FF DHA,Jalapeno cheese fries,86
2023-06-03,Main warehouse Mian Pl,Jalapeno cheese fries,81
2023-06-03,Lakecity,Jalapeno cheese fries,97
2023-06-03,Model Town,Jalapeno cheese fries,82
2023-06-03,Cantt,Signature Onion Rings,60
2023-06-03,FF DHA,Signature Onion Rings,67
2023-06-03,Main warehouse Mian Pl,Signature Onion Rings,52
2023-06-03,Lakecity,Signature Onion Rings,62
2023-06-03,Model Town,Signature Onion Rings,59
2023-06-03,Cantt,DD Classic -Chicken-100 G,69
2023-06-03,FF DHA,DD Classic -Chicken-100 G,68
2023-06-03,Main warehouse Mian Pl,DD Classic -Chicken-100 G,76
2023-06-03,Lakecity,DD Classic -Chicken-100 G,97
2023-06-03,Model Town,DD Classic -Chicken-100 G,77
2023-06-03,Cantt,Simple beef-Single Patty,75
2023-06-03,FF DHA,Simple beef-Single Patty,77
2023-06-03,Main warehouse Mian Pl,Simple beef-Single Patty,66
2023-06-03,Lakecity,Simple beef-Single Patty,51
2023-06-03,Model Town,Simple beef-Single Patty,82
2023-06-03,Cantt,Mozzarella Cheese Sticks,63
2023-06-03,FF DHA,Mozzarella Cheese Sticks,63
2023-06-03,Main warehouse Mian Pl,Mozzarella Cheese Sticks,39
2023-06-03,Lakecity,Mozzarella Cheese Sticks,48
2023-06-03,Model Town,Mozzarella Cheese Sticks,50
2023-06-03,Cantt,Fried Chicken Fingers,73
2023-06-03,FF DHA,Fried Chicken Fingers,65
2023-06-03,Main warehouse Mian Pl,Fried Chicken Fingers,55
2023-06-03,Lakecity,Fried Chicken Fingers,53
2023-06-03,Model Town,Fried Chicken Fingers,63
2023-06-04,Cantt,Glaze On-Single Patty,57
2023-06-04,FF DHA,Glaze On-Single Patty,82
2023-06-04,Main warehouse Mian Pl,Glaze On-Single Patty,78
2023-06-04,Lakecity,Glaze On-Single Patty,86
2023-06-04,Model Town,Glaze On-Single Patty,70
2023-06-04,Cantt,Glaze On-Double Patty,38
2023-06-04,FF DHA,Glaze On-Double Patty,43
2023-06-04,Main warehouse Mian Pl,Glaze On-Double Patty,45
2023-06-04,Lakecity,Glaze On-Double Patty,46
2023-06-04,Model Town,Glaze On-Double Patty,41
2023-06-04,Cantt,Jalapeno cheese fries,83
2023-06-04,FF DHA,Jalapeno cheese fries,90
2023-06-04,Main warehouse Mian Pl,Jalapeno cheese fries,94
2023-06-04,Lakecity,Jalapeno cheese fries,96
2023-06-04,Model Town,Jalapeno cheese fries,89
2023-06-04,Cantt,Signature Onion Rings,64
2023-06-04,FF DHA,Signature Onion Rings,72
2023-06-04,Main warehouse Mian Pl,Signature Onion Rings,66
2023-06-04,Lakecity,Signature Onion Rings,61
2023-06-04,Model Town,Signature Onion Rings,55
2023-06-04,Cantt,DD Classic -Chicken-100 G,84
2023-06-04,FF DHA,DD Classic -Chicken-100 G,84
2023-06-04,Main warehouse Mian Pl,DD Classic -Chicken-100 G,93
2023-06-04,Lakecity,DD Classic -Chicken-100 G,87
2023-06-04,Model Town,DD Classic -Chicken-100 G,95
2023-06-04,Cantt,Simple beef-Single Patty,70
2023-06-04,FF DHA,Simple beef-Single Patty,60
2023-06-04,Main warehouse Mian Pl,Simple beef-Single Patty,56
2023-06-04,Lakecity,Simple beef-Single Patty,77
2023-06-04,Model Town,Simple beef-Single Patty,70
2023-06-04,Cantt,Mozzarella Cheese Sticks,48
2023-06-04,FF DHA,Mozzarella Cheese Sticks,54
2023-06-04,Main warehouse Mian Pl,Mozzarella Cheese Sticks,51
2023-06-04,Lakecity,Mozzarella Cheese Sticks,44
2023-06-04,Model Town,Mozzarella Cheese Sticks,56
2023-06-04,Cantt,Fried Chicken Fingers,66
2023-06-04,FF DHA,Fried Chicken Fingers,52
2023-06-04,Main warehouse Mian Pl,Fried Chicken Fingers,54
2023-06-04,Lakecity,Fried Chicken Fingers,51
2023-06-04,Model Town,Fried Chicken Fingers,58
2023-06-05,Cantt,Glaze On-Single Patty,87
2023-06-05,FF DHA,Glaze On-Single Patty,66
2023-06-05,Main warehouse Mian Pl,Glaze On-Single Patty,78
2023-06-05,Lakecity,Glaze On-Single Patty,69
2023-06-05,Model Town,Glaze On-Single Patty,80
2023-06-05,Cantt,Glaze On-Double Patty,46
2023-06-05,FF DHA,Glaze On-Double Patty,50
2023-06-05,Main warehouse Mian Pl,Glaze On-Double Patty,51
2023-06-05,Lakecity,Glaze On-Double Patty,54
2023-06-05,Model Town,Glaze On-Double Patty,52
2023-06-05,Cantt,Jalapeno cheese fries,81
2023-06-05,FF DHA,Jalapeno cheese fries,86
2023-06-05,Main warehouse Mian Pl,Jalapeno cheese fries,89
2023-06-05,Lakecity,Jalapeno cheese fries,95
2023-06-05,Model Town,Jalapeno cheese fries,101
2023-06-05,Cantt,Signature Onion Rings,61
2023-06-05,FF DHA,Signature Onion Rings,55
2023-06-05,Main warehouse Mian Pl,Signature Onion Rings,55
2023-06-05,Lakecity,Signature Onion Rings,69
2023-06-05,Model Town,Signature Onion Rings,65
2023-06-05,Cantt,DD Classic -Chicken-100 G,72
2023-06-05,FF DHA,DD Classic -Chicken-100 G,75
2023-06-05,Main warehouse Mian Pl,DD Classic -Chicken-100 G,75
2023-06-05,Lakecity,DD Classic -Chicken-100 G,82
2023-06-05,Model Town,DD Classic -Chicken-100 G,86
2023-06-05,Cantt,Simple beef-Single Patty,75
2023-06-05,FF DHA,Simple beef-Single Patty,78
2023-06-05,Main warehouse Mian Pl,Simple beef-Single Patty,66
2023-06-05,Lakecity,Simple beef-Single Patty,90
2023-06-05,Model Town,Simple beef-Single Patty,79
2023-06-05,Cantt,Mozzarella Cheese Sticks,57
2023-06-05,FF DHA,Mozzarella Cheese Sticks,43
2023-06-05,Main warehouse Mian Pl,Mozzarella Cheese Sticks,41
2023-06-05,Lakecity,Mozzarella Cheese Sticks,43
2023-06-05,Model Town,Mozzarella Cheese Sticks,51
2023-06-05,Cantt,Fried Chicken Fingers,67
2023-06-05,FF DHA,Fried Chicken Fingers,56
2023-06-05,Main warehouse Mian Pl,Fried Chicken Fingers,50
2023-06-05,Lakecity,Fried Chicken Fingers,53
2023-06-05,Model Town,Fried Chicken Fingers,56
2023-06-06,Cantt,Glaze On-Single Patty,76
2023-06-06,FF DHA,Glaze On-Single Patty,91
2023-06-06,Main warehouse Mian Pl,Glaze On-Single Patty,66
2023-06-06,Lakecity,Glaze On-Single Patty,78
2023-06-06,Model Town,Glaze On-Single Patty,71
2023-06-06,Cantt,Glaze On-Double Patty,56
2023-06-06,FF DHA,Glaze On-Double Patty,47
2023-06-06,Main warehouse Mian Pl,Glaze On-Double Patty,57
2023-06-06,Lakecity,Glaze On-Double Patty,65
2023-06-06,Model Town,Glaze On-Double Patty,37
2023-06-06,Cantt,Jalapeno cheese fries,91
